S_m	J_m	speciation_rate	death_proportion	trait_rate_meta	ecological_strength	generations	community_assembly_model	speciation_model	mutation_rate	alpha	sequence_length	J	m	speciation_prob	generation	_lambda	migrate_calculated	extrate_calculated	trait_rate_local	filtering_optimum	S	abund_h1	abund_h2	abund_h3	abund_h4	pi_h1	pi_h2	pi_h3	pi_h4	mean_pi	std_pi	skewness_pi	kurtosis_pi	median_pi	iqr_pi	mean_dxys	std_dxys	skewness_dxys	kurtosis_dxys	median_dxys	iqr_dxys	trees	trait_h1	trait_h2	trait_h3	trait_h4	mean_local_traits	std_local_traits	skewness_local_traits	kurtosis_local_traits	median_local_traits	iqr_local_traits	mean_regional_traits	std_regional_traits	skewness_regional_traits	kurtosis_regional_traits	median_regional_traits	iqr_regional_traits	reg_loc_mean_trait_dif	reg_loc_std_trait_dif	reg_loc_skewness_trait_dif	reg_loc_kurtosis_trait_dif	reg_loc_median_trait_dif	reg_loc_iqr_trait_dif	abundance_dxy_cor	abundance_pi_cor	abundance_trait_cor	dxy_pi_cor	dxy_trait_cor	pi_trait_cor	SGD_0	SGD_1	SGD_2	SGD_3	SGD_4	SGD_5	SGD_6	SGD_7	SGD_8	SGD_9
100	750000	2.0	0.7	2.0	1.0	15	pairwise_competition	point_mutation	0.0	2000	570.0	1000.0	0.01	0.0	15.0	0.113	0.01013	0.00227	0.58824	-0.87868	13.0	1.65372	1.22101	1.16341	1.14404	2.7728	2.59875	2.47234	2.38151	0.00015	0.0003	1.8285	1.93638	0.0	0.0	0.00448	0.00386	0.53255	-1.07296	0.00298	0.00526	0.0	9.09115	7.57659	7.03145	6.74452	1.5751	2.96637	0.37231	-1.59717	0.14111	5.72009	1.33765	2.34318	0.44511	-0.65205	0.66112	3.54557	-0.23745	-0.62319	0.07281	0.94512	0.52001	-2.17452	0.49375	-0.04933	-0.18798	0.16394	-0.03306	-0.22665	10.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0
100	750000	2.0	0.7	2.0	1.0	15	pairwise_competition	point_mutation	0.0	2000	570.0	1000.0	0.01	0.0	15.0	0.071	0.00853	0.00227	0.58824	-1.59782	9.0	1.36944	1.11912	1.08856	1.07834	3.00182	2.3722	2.07531	1.93443	0.0003	0.0005	2.01818	2.79597	0.0	0.00035	0.00456	0.0029	0.41693	-0.93146	0.00386	0.00298	0.0	11.99782	10.96952	10.60417	10.38305	1.83661	2.17197	-0.15229	-0.63545	1.23302	2.56916	1.67913	2.28039	0.44984	-0.28685	1.41828	3.28769	-0.15748	0.10842	0.60213	0.3486	0.18525	0.71853	0.37816	0.78923	0.48741	0.44721	0.16667	0.22361	5.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
100	750000	2.0	0.7	2.0	1.0	15	pairwise_competition	point_mutation	0.0	2000	570.0	1000.0	0.01	0.0	15.0	0.134	0.01187	0.0028	0.58824	-0.6007	12.0	1.76255	1.27983	1.20713	1.18224	1.0	1.0	1.0	1.0	5e-05	0.00017	3.01511	7.09091	0.0	0.0	0.00307	0.00304	0.65797	-1.2394	0.00149	0.00522	0.0	8.78706	6.99459	6.36924	5.99297	-1.13656	2.02089	-0.51606	-0.57172	-0.79244	2.4432	-0.55577	1.95119	0.07065	-0.31952	-0.61584	2.40885	0.58079	-0.0697	0.58671	0.2522	0.17661	-0.03434	0.67138	0.13194	-0.02817	0.48207	-0.34035	0.04367	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
100	750000	2.0	0.7	2.0	1.0	15	pairwise_competition	point_mutation	0.0	2000	570.0	1000.0	0.01	0.0	15.0	0.054	0.01013	0.00347	0.58824	-2.90503	6.0	1.2496	1.08238	1.06149	1.05447	1.78233	1.63739	1.55027	1.49844	0.00022	0.00036	1.37645	0.27784	0.0	0.00026	0.0038	0.00352	0.9445	-0.21558	0.00316	0.00346	0.0	10.87518	10.29361	10.05934	9.92293	2.5269	2.33256	-0.59868	-0.87871	3.28143	2.65956	2.89333	3.65874	0.99245	1.2637	2.72087	4.52274	0.36643	1.32618	1.59113	2.1424	-0.56055	1.86319	0.25714	0.77754	-0.14286	0.06761	-0.02857	0.43948	4.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0
100	750000	2.0	0.7	2.0	1.0	15	pairwise_competition	point_mutation	0.0	2000	570.0	1000.0	0.01	0.0	15.0	0.087	0.0092	0.0024	0.58824	0.56225	10.0	1.50144	1.16965	1.12586	1.11114	2.55429	2.25322	2.07266	1.96542	0.00024	0.00045	1.87669	2.2647	0.0	0.00026	0.004	0.00276	0.40377	-0.84101	0.00377	0.0039	0.0	11.27334	9.00202	8.07486	7.61835	-1.54619	2.72516	-0.58673	-0.4756	-1.09294	2.57863	-1.43979	3.09466	-0.56453	-0.08952	-1.16352	4.08305	0.10639	0.3695	0.0222	0.38608	-0.07058	1.50442	0.15854	0.27008	-0.10366	0.3952	0.45455	0.08202	7.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0
100	750000	2.0	0.7	2.0	1.0	15	pairwise_competition	point_mutation	0.0	2000	570.0	1000.0	0.01	0.0	15.0	0.052	0.00907	0.00267	0.58824	2.90084	8.0	1.27867	1.09569	1.0715	1.06332	1.0	1.0	1.0	1.0	0.00013	0.00035	2.26779	3.14286	0.0	0.0	0.00461	0.00445	0.92385	-0.87977	0.00237	0.005	0.0	11.72025	9.22936	8.46841	8.13016	-0.38625	2.24509	-1.18613	0.42368	0.26232	2.2814	-1.12606	2.16887	-0.49555	-0.04048	-0.80433	2.59477	-0.73981	-0.07622	0.69058	-0.46416	-1.06665	0.31337	0.48795	0.59161	-0.31717	0.41239	-0.40476	-0.41239	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
100	750000	2.0	0.7	2.0	1.0	15	pairwise_competition	point_mutation	0.0	2000	570.0	1000.0	0.01	0.0	15.0	0.106	0.01	0.00173	0.58824	2.44828	12.0	1.60987	1.20552	1.15194	1.134	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.0	0.0	0.0	0.00418	0.006	2.29956	4.53186	0.00281	0.00474	0.0	10.77418	8.85345	8.30516	8.05011	0.01108	1.65628	0.57025	-0.04166	-0.28621	1.85177	0.62593	3.19837	0.45394	-0.28716	0.04732	4.46053	0.61485	1.54209	-0.11631	-0.2455	0.33354	2.60876	-0.07951	0.0	-0.1411	0.0	0.45184	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0
100	750000	2.0	0.7	2.0	1.0	15	pairwise_competition	point_mutation	0.0	2000	570.0	1000.0	0.01	0.0	15.0	0.127	0.01067	0.00147	0.58824	3.85189	12.0	1.79109	1.2572	1.18898	1.16635	4.51954	4.13834	3.853	3.64486	0.00033	0.00045	1.14601	0.12701	0.0	0.00062	0.00404	0.00334	0.5738	-1.23972	0.00263	0.00513	0.0	11.02881	9.30524	8.69393	8.30167	2.92131	3.78048	0.84002	-0.58966	1.68473	4.35243	3.8023	2.91128	0.11626	-0.63905	3.88052	4.09332	0.88099	-0.8692	-0.72376	-0.04939	2.19578	-0.2591	0.5193	0.38428	-0.38948	0.48062	-0.39161	-0.49625	7.0	0.0	1.0	0.0	2.0	0.0	1.0	0.0	0.0	1.0
100	750000	2.0	0.7	2.0	1.0	15	pairwise_competition	point_mutation	0.0	2000	570.0	1000.0	0.01	0.0	15.0	0.084	0.0108	0.00187	0.58824	2.84619	8.0	1.44197	1.14773	1.10962	1.09688	1.0	1.0	1.0	1.0	4e-05	0.00012	2.26779	3.14286	0.0	0.0	0.00645	0.01035	2.05902	2.60697	0.00272	0.00526	0.0	9.78291	9.35474	9.23402	9.17064	1.25931	3.01138	-0.25275	-0.51435	1.8374	2.66587	1.71265	2.04316	-0.02096	-0.22447	1.58854	2.54251	0.45333	-0.96822	0.2318	0.28988	-0.24886	-0.12336	0.48795	0.3319	0.08383	0.24892	0.33534	0.24744	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
100	750000	2.0	0.7	2.0	1.0	15	pairwise_competition	point_mutation	0.0	2000	570.0	1000.0	0.01	0.0	15.0	0.089	0.0104	0.00253	0.58824	-5.72582	10.0	1.49116	1.16241	1.12041	1.10635	1.0	1.0	1.0	1.0	4e-05	0.00011	2.66667	5.11111	0.0	0.0	0.00453	0.00591	1.6572	1.62844	0.00149	0.00561	0.0	10.02559	9.02049	8.57945	8.2998	-1.951	3.7202	0.24583	-0.86628	-2.83784	4.34345	-0.61846	3.42956	-0.00651	-0.67777	-0.30938	4.60064	1.33254	-0.29064	-0.25234	0.18851	2.52846	0.25719	0.10092	0.52543	-0.08537	0.29101	0.54711	0.29013	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
