S_m	J_m	speciation_rate	death_proportion	trait_rate_meta	ecological_strength	generations	community_assembly_model	speciation_model	mutation_rate	alpha	sequence_length	J	m	speciation_prob	generation	_lambda	migrate_calculated	extrate_calculated	trait_rate_local	filtering_optimum	S	abund_h1	abund_h2	abund_h3	abund_h4	pi_h1	pi_h2	pi_h3	pi_h4	mean_pi	std_pi	skewness_pi	kurtosis_pi	median_pi	iqr_pi	mean_dxys	std_dxys	skewness_dxys	kurtosis_dxys	median_dxys	iqr_dxys	trees	trait_h1	trait_h2	trait_h3	trait_h4	mean_local_traits	std_local_traits	skewness_local_traits	kurtosis_local_traits	median_local_traits	iqr_local_traits	mean_regional_traits	std_regional_traits	skewness_regional_traits	kurtosis_regional_traits	median_regional_traits	iqr_regional_traits	reg_loc_mean_trait_dif	reg_loc_std_trait_dif	reg_loc_skewness_trait_dif	reg_loc_kurtosis_trait_dif	reg_loc_median_trait_dif	reg_loc_iqr_trait_dif	abundance_dxy_cor	abundance_pi_cor	abundance_trait_cor	dxy_pi_cor	dxy_trait_cor	pi_trait_cor	SGD_0	SGD_1	SGD_2	SGD_3	SGD_4	SGD_5	SGD_6	SGD_7	SGD_8	SGD_9
100	750000	2.0	0.7	2.0	1.0	0.0	competition	point_mutation	0.0	2000	570.0	1000.0	0.01	0.0	12.0	0.726	0.00983	0.00317	0.58824	2.15807	12.0	4.31725	3.06219	2.69372	2.5246	4.72313	4.50465	4.34066	4.21913	0.00024	0.00031	0.76923	-1.04225	0.0	0.00042	0.00367	0.00363	1.24528	0.19004	0.00202	0.00276	0.0	5.7951	3.91176	3.34516	3.12346	1.05311	3.85017	-0.42681	-1.41169	2.15206	6.9106	0.96838	3.22721	-0.45503	-1.0297	1.3878	5.34651	-0.08473	-0.62296	-0.02822	0.38199	-0.76426	-1.56408	0.11909	0.67327	0.32925	-0.03517	-0.20979	-0.09769	7.0	0.0	0.0	0.0	2.0	0.0	0.0	1.0	1.0	1.0
100	750000	2.0	0.7	2.0	1.0	0.0	competition	point_mutation	0.0	2000	570.0	1000.0	0.01	0.0	12.0	0.569	0.0085	0.006	0.58824	-5.34434	3.0	2.4512	2.27833	2.2161	2.18725	1.0	1.0	1.0	1.0	0.00012	0.00017	0.70711	-1.5	0.0	0.00018	0.00444	0.00209	-0.20738	-1.5	0.00474	0.00254	0.0	4.72295	3.97207	3.27603	2.89259	-0.51744	4.47766	-0.69825	-1.5	2.35489	4.88737	-0.24622	2.41698	-0.92736	0.54035	0.15335	2.54141	0.27122	-2.06068	-0.22911	2.04035	-2.20155	-2.34596	-1.0	0.0	-0.5	0.0	0.5	-0.86603	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
100	750000	2.0	0.7	2.0	1.0	0.0	competition	point_mutation	0.0	2000	570.0	1000.0	0.01	0.0	10.0	0.558	0.0112	0.0022	0.58824	-0.30098	11.0	4.73935	3.61394	3.11765	2.85135	3.80779	3.6442	3.51414	3.41471	0.00018	0.00026	0.95641	-0.70594	0.0	0.00035	0.00442	0.00631	1.91302	2.5587	0.00193	0.00395	0.0	5.55292	4.50743	4.18893	4.04622	0.39964	1.96677	0.23837	-0.95846	-0.21691	2.71193	0.30414	1.80135	-0.23774	-0.443	0.35194	2.51202	-0.0955	-0.16542	-0.47611	0.51546	0.56885	-0.1999	0.47018	-0.39787	0.50229	-0.16445	-0.27398	0.06865	7.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	1.0	1.0
100	750000	2.0	0.7	2.0	1.0	0.0	competition	point_mutation	0.0	2000	570.0	1000.0	0.01	0.0	12.0	0.372	0.0095	0.00217	0.58824	1.12782	10.0	2.49046	2.01536	1.86371	1.78278	2.82843	2.66667	2.52982	2.42283	0.00014	0.00023	1.39792	0.61157	0.0	0.00026	0.00582	0.00567	1.31454	1.17795	0.00439	0.00596	0.0	3.15683	2.60991	2.48506	2.43636	1.60156	1.99789	-0.02391	-0.95631	1.2961	2.0451	0.9212	2.48486	-0.01902	-0.10861	1.2961	3.86469	-0.68035	0.48697	0.00489	0.8477	0.0	1.81959	0.64618	0.61427	0.31291	0.541	0.00608	-0.20226	7.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	1.0
100	750000	2.0	0.7	2.0	1.0	0.0	competition	point_mutation	0.0	2000	570.0	1000.0	0.01	0.0	11.0	0.777	0.01036	0.00145	0.58824	1.06821	13.0	4.83185	3.40934	2.92414	2.6919	2.0	2.0	2.0	2.0	5e-05	0.00013	1.91881	1.68182	0.0	0.0	0.00435	0.00554	1.46549	1.03978	0.00123	0.00509	0.0	5.98133	4.59204	4.07453	3.80866	-0.48669	2.16663	0.31025	-0.94916	-0.75768	3.26771	-0.65559	2.25972	-0.20953	0.08087	-0.76942	3.3122	-0.1689	0.09309	-0.51978	1.03002	-0.01175	0.04449	0.32276	0.62851	0.63637	0.62765	0.11004	0.22792	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0
100	750000	2.0	0.7	2.0	1.0	0.0	competition	point_mutation	0.0	2000	570.0	1000.0	0.01	0.0	13.0	1.0	0.01092	0.00292	0.58824	-1.92512	8.0	2.75243	2.30888	2.17594	2.10573	1.0	1.0	1.0	1.0	0.0001	0.00027	2.26779	3.14286	0.0	0.0	0.00436	0.00386	0.48988	-1.49141	0.00237	0.00662	0.0	6.22089	4.74436	3.76567	3.23896	-2.18542	3.21803	0.58986	-0.41248	-1.96127	4.19948	-2.50394	2.19451	0.47269	0.46635	-2.56113	2.60528	-0.31851	-1.02352	-0.11717	0.87883	-0.59986	-1.59419	0.68265	0.58082	0.74253	0.41239	0.69048	0.08248	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
100	750000	2.0	0.7	2.0	1.0	0.0	competition	point_mutation	0.0	2000	570.0	1000.0	0.01	0.0	11.0	1.0	0.01018	0.00218	0.58824	-9.52578	12.0	6.16949	5.29224	4.94335	4.74011	1.99556	1.99115	1.9868	1.98252	0.00015	0.00033	1.81013	1.31403	0.0	0.0	0.00192	0.00135	0.37689	-0.61086	0.00175	0.00123	0.0	6.56203	5.53298	5.12929	4.90145	-1.20259	3.49369	0.26434	-1.39921	-1.84174	5.46984	-0.172	2.90039	0.14486	-0.59361	-0.48423	3.99177	1.03058	-0.5933	-0.11949	0.8056	1.35751	-1.47807	0.35915	0.41268	0.27018	0.09171	-0.04561	0.22577	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0
100	750000	2.0	0.7	2.0	1.0	0.0	competition	point_mutation	0.0	2000	570.0	1000.0	0.01	0.0	9.0	0.616	0.01089	0.00089	0.58824	-9.57338	15.0	5.06683	3.75968	3.40882	3.22997	1.0	1.0	1.0	1.0	2e-05	9e-05	3.4744	10.07143	0.0	0.0	0.00371	0.00461	1.58185	1.75095	0.0014	0.005	0.0	5.58043	4.17854	3.82975	3.68018	-0.47998	3.72989	-0.6708	-0.97522	0.60195	6.60354	0.17604	3.30435	-0.9705	0.04853	0.87919	3.6027	0.65602	-0.42554	-0.2997	1.02375	0.27723	-3.00083	0.58454	-0.37316	0.33932	-0.34083	0.15206	-0.37115	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
100	750000	2.0	0.7	2.0	1.0	0.0	competition	point_mutation	0.0	2000	570.0	1000.0	0.01	0.0	11.0	0.931	0.00855	0.00127	0.58824	-3.48982	16.0	4.49375	2.8608	2.41684	2.22789	4.54898	4.16535	3.87809	3.67569	0.00017	0.00028	1.56567	1.26622	0.0	0.00035	0.00258	0.00292	1.26533	0.25034	0.00167	0.00259	0.0	6.44134	4.49226	3.89445	3.62614	-1.01441	3.69568	0.87988	-0.24004	-2.35358	5.44402	-0.62167	3.06925	0.15683	-0.66023	-0.6884	4.92641	0.39274	-0.62643	-0.72305	-0.42019	1.66518	-0.51761	0.17236	0.25036	-0.0708	0.25328	0.01482	-0.06106	11.0	0.0	0.0	3.0	0.0	0.0	0.0	1.0	0.0	1.0
100	750000	2.0	0.7	2.0	1.0	0.0	competition	point_mutation	0.0	2000	570.0	1000.0	0.01	0.0	14.0	0.103	0.00843	0.00429	0.58824	1.19017	8.0	1.48376	1.20386	1.15366	1.13565	2.0	2.0	2.0	2.0	9e-05	0.00015	1.1547	-0.66667	0.0	9e-05	0.00443	0.00603	1.54871	1.13301	0.00149	0.00526	0.0	9.69714	7.25241	6.12024	5.50124	2.17345	4.85259	-0.5158	-1.69178	5.49105	9.45071	1.17632	3.27179	-0.44747	-0.8164	1.91948	4.55899	-0.99713	-1.5808	0.06833	0.87538	-3.57157	-4.89172	-0.03593	0.06337	0.11976	0.37796	-0.33333	-0.50395	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0
