S_m	J_m	speciation_rate	death_proportion	trait_rate_meta	ecological_strength	generations	community_assembly_model	speciation_model	mutation_rate	alpha	sequence_length	J	m	speciation_prob	generation	_lambda	migrate_calculated	extrate_calculated	trait_rate_local	filtering_optimum	S	abund_h1	abund_h2	abund_h3	abund_h4	pi_h1	pi_h2	pi_h3	pi_h4	mean_pi	std_pi	skewness_pi	kurtosis_pi	median_pi	iqr_pi	mean_dxys	std_dxys	skewness_dxys	kurtosis_dxys	median_dxys	iqr_dxys	trees	trait_h1	trait_h2	trait_h3	trait_h4	mean_local_traits	std_local_traits	skewness_local_traits	kurtosis_local_traits	median_local_traits	iqr_local_traits	mean_regional_traits	std_regional_traits	skewness_regional_traits	kurtosis_regional_traits	median_regional_traits	iqr_regional_traits	reg_loc_mean_trait_dif	reg_loc_std_trait_dif	reg_loc_skewness_trait_dif	reg_loc_kurtosis_trait_dif	reg_loc_median_trait_dif	reg_loc_iqr_trait_dif	abundance_dxy_cor	abundance_pi_cor	abundance_trait_cor	dxy_pi_cor	dxy_trait_cor	pi_trait_cor	SGD_0	SGD_1	SGD_2	SGD_3	SGD_4	SGD_5	SGD_6	SGD_7	SGD_8	SGD_9
100	750000	2.0	0.7	2.0	1.0	0.0	pairwise_competition	point_mutation	0.0	2000	570.0	1000.0	0.01	0.0	17.0	0.819	0.01106	0.00082	0.58824	1.18028	16.0	9.90841	8.32945	7.55312	7.0689	2.77282	2.63504	2.55464	2.50679	0.00014	0.00031	2.01445	2.30784	0.0	0.0	0.00348	0.0053	2.51215	5.95666	0.00158	0.00373	0.0	10.32008	8.6363	7.77327	7.23571	-0.10128	3.26168	-0.12179	-0.78676	-0.56031	4.16567	0.12568	2.4476	-0.22279	-0.47039	-0.03503	3.74075	0.22696	-0.81408	-0.101	0.31637	0.52528	-0.42493	0.60788	0.41053	0.19118	0.56202	0.08451	0.21175	13.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	2.0
100	750000	2.0	0.7	2.0	1.0	0.0	pairwise_competition	point_mutation	0.0	2000	570.0	1000.0	0.01	0.0	7.0	0.295	0.00943	0.00086	0.58824	0.6774	13.0	3.12092	1.901	1.65722	1.56957	2.66438	2.39024	2.20183	2.08178	0.00013	0.00027	2.19669	3.78633	0.0	0.0	0.00413	0.00516	1.56643	1.81584	0.00175	0.00509	0.0	5.8405	4.44073	4.03619	3.86152	1.30667	2.59508	-0.13974	-0.63467	1.21655	2.42342	0.71025	3.34474	-0.78628	0.05103	1.60046	3.72762	-0.59642	0.74967	-0.64654	0.6857	0.38391	1.3042	0.42778	0.71915	0.0	0.24721	-0.32597	-0.06705	10.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	1.0
100	750000	2.0	0.7	2.0	1.0	0.0	pairwise_competition	point_mutation	0.0	2000	570.0	1000.0	0.01	0.0	12.0	0.615	0.01217	0.00033	0.58824	1.92902	16.0	6.74261	4.58724	3.8036	3.42553	5.48844	4.99654	4.59001	4.28662	0.00019	0.00027	1.39055	1.04365	0.0	0.00035	0.00341	0.00389	1.40424	0.72747	0.00246	0.00272	0.0	8.65141	6.05588	5.13313	4.70509	0.70048	2.90257	-0.39924	-0.8361	0.9433	4.82998	0.96117	2.34904	-0.45255	-0.32469	1.17524	2.98167	0.26069	-0.55353	-0.05331	0.51142	0.23194	-1.84831	0.76085	0.27986	-0.15588	0.40302	-0.09713	-0.21502	10.0	0.0	0.0	4.0	0.0	0.0	1.0	0.0	0.0	1.0
100	750000	2.0	0.7	2.0	1.0	0.0	pairwise_competition	point_mutation	0.0	2000	570.0	1000.0	0.01	0.0	10.0	0.398	0.0076	0.0004	0.58824	2.50081	18.0	4.36185	2.51798	2.093	1.93601	2.83362	2.67907	2.54866	2.44604	0.0002	0.00047	2.31965	4.22527	0.0	0.0	0.00192	0.00144	0.62128	-0.61502	0.00158	0.00189	0.0	6.4446	5.0975	4.61168	4.35187	0.28932	1.60779	-0.06094	-0.95996	0.25536	2.52777	0.43226	2.61842	0.03794	-0.77027	0.56906	3.96923	0.14294	1.01063	0.09888	0.18969	0.3137	1.44146	0.50416	0.26999	-0.07992	0.09386	-0.15297	0.027	15.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0
100	750000	2.0	0.7	2.0	1.0	0.0	pairwise_competition	point_mutation	0.0	2000	570.0	1000.0	0.01	0.0	11.0	0.529	0.00927	0.00127	0.58824	0.34983	12.0	4.26941	3.24105	2.84066	2.62567	2.50528	2.19502	2.01825	1.91588	0.00022	0.00047	2.21921	3.7213	0.0	9e-05	0.00281	0.00277	1.61018	2.2894	0.00228	0.00254	0.0	4.5407	3.88825	3.69417	3.59681	0.55749	1.2232	0.33712	-1.27079	0.5516	1.92421	0.27929	1.44426	-0.13572	-0.28378	0.35163	1.99561	-0.27819	0.22106	-0.47284	0.98701	-0.19996	0.0714	0.12346	0.36975	0.01408	0.23907	0.11559	-0.33962	9.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0
100	750000	2.0	0.7	2.0	1.0	0.0	pairwise_competition	point_mutation	0.0	2000	570.0	1000.0	0.01	0.0	9.0	0.375	0.01111	0.00089	0.58824	-0.01968	17.0	3.95141	2.3356	1.97425	1.83855	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.0	0.0	0.0	0.00243	0.00441	2.1578	3.71308	0.00035	0.00211	0.0	6.55379	4.86093	4.34513	4.09121	-0.7372	2.29768	-0.66366	-0.32581	-0.29863	2.77288	-0.51665	2.18526	0.13185	0.13446	-0.47859	2.91607	0.22055	-0.11242	0.79551	0.46027	-0.17996	0.14319	0.19802	0.0	0.41308	0.0	0.31722	0.0	0.0	0.0	0.0	0.0	0.0	17.0	0.0	0.0	0.0	0.0
100	750000	2.0	0.7	2.0	1.0	0.0	pairwise_competition	point_mutation	0.0	2000	570.0	1000.0	0.01	0.0	3.0	0.026	0.01067	0.002	0.58824	0.37613	8.0	1.16754	1.04966	1.03711	1.03292	1.0	1.0	1.0	1.0	0.00012	0.00031	2.26779	3.14286	0.0	0.0	0.00524	0.00318	0.37835	-1.32241	0.0043	0.00496	0.0	15.5005	14.5108	14.07834	13.79184	-2.60209	2.62556	-0.26183	-0.93883	-2.81428	3.29635	-0.83647	2.26812	-0.55045	0.40533	-0.46647	2.51634	1.76562	-0.35744	-0.28862	1.34416	2.34782	-0.78002	0.31138	0.08297	-0.17964	-0.41239	0.16667	0.57735	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
100	750000	2.0	0.7	2.0	1.0	0.0	pairwise_competition	point_mutation	0.0	2000	570.0	1000.0	0.01	0.0	8.0	0.33	0.01	0.0005	0.58824	-0.72894	11.0	3.15618	2.06717	1.78852	1.68162	2.88169	2.76555	2.66021	2.57074	0.00012	0.00021	1.39472	0.47587	0.0	0.00018	0.00451	0.00354	0.98035	-0.39859	0.00281	0.00386	0.0	5.54881	4.5201	4.25094	4.12679	0.34748	2.21563	-0.30874	-0.91311	0.50013	2.83472	-0.00088	2.29103	-0.24809	1.33251	-0.10894	2.23039	-0.34836	0.0754	0.06065	2.24562	-0.60907	-0.60433	0.44191	0.38384	0.12301	-0.08704	-0.03636	-0.13926	8.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	1.0
100	750000	2.0	0.7	2.0	1.0	0.0	pairwise_competition	point_mutation	0.0	2000	570.0	1000.0	0.01	0.0	15.0	0.771	0.01027	0.00093	0.58824	0.00736	14.0	9.22414	7.56945	6.62882	6.04416	4.67022	4.46312	4.32388	4.22089	0.00031	0.00046	0.98385	-0.72742	0.0	0.0007	0.00624	0.01065	2.39129	4.717	0.00246	0.00469	0.0	9.37949	8.26779	7.56074	7.03363	2.70081	3.26877	-0.66152	-0.85259	3.74794	4.78662	0.84953	2.81341	0.58863	-0.43639	0.45546	3.70198	-1.85128	-0.45536	1.25015	0.41619	-3.29248	-1.08463	0.60132	0.02825	0.15182	0.29275	-0.29703	-0.56691	9.0	0.0	1.0	0.0	0.0	0.0	1.0	2.0	0.0	1.0
100	750000	2.0	0.7	2.0	1.0	0.0	pairwise_competition	point_mutation	0.0	2000	570.0	1000.0	0.01	0.0	19.0	0.787	0.00947	0.00042	0.58824	2.92247	17.0	9.46599	7.64643	6.82706	6.34664	3.78768	3.6142	3.47478	3.3628	0.00015	0.00029	1.65896	1.27745	0.0	0.0	0.00296	0.00533	2.87523	7.62104	0.00105	0.0014	0.0	9.40281	7.7127	7.03756	6.66661	0.34067	2.59091	-0.51193	-0.52166	0.58478	3.0513	-0.12054	2.00876	0.01003	0.04947	-0.29428	2.32566	-0.46121	-0.58215	0.52196	0.57113	-0.87907	-0.72564	0.34154	0.2837	0.01104	0.12905	0.12177	-0.18133	13.0	0.0	0.0	1.0	0.0	0.0	2.0	0.0	0.0	1.0
100	750000	2.0	0.7	2.0	1.0	0.0	pairwise_competition	point_mutation	0.0	2000	570.0	1000.0	0.01	0.0	8.0	0.371	0.009	0.00025	0.58824	-4.64783	13.0	3.28125	2.21906	1.9424	1.82313	1.0	1.0	1.0	1.0	6e-05	0.00022	3.17543	8.08333	0.0	0.0	0.00367	0.00446	1.25944	-0.11877	0.00158	0.00211	0.0	4.88023	3.63899	3.31997	3.18387	-4.54035	2.44213	-0.54451	-0.97881	-3.69276	2.76435	-2.88162	2.15625	-0.86726	0.36496	-2.46605	2.50721	1.65873	-0.28588	-0.32276	1.34377	1.22671	-0.25714	0.55035	-0.07726	0.22283	0.23209	0.22865	0.1543	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
